lat,long,time,pm
22.51,88.34,9/16/2023 7:00,17.34756616
22.51,88.36,9/16/2023 7:00,17.73877172
22.51,88.37,9/16/2023 7:00,15.00663288
22.54,88.34,9/16/2023 7:00,21.79296117
22.54,88.35,9/16/2023 7:00,23.4423684
22.57,88.36,9/16/2023 7:00,19.46641539
22.57,88.42,9/16/2023 7:00,16.54248288
22.58,88.43,9/16/2023 7:00,14.8032041
22.59,88.36,9/16/2023 7:00,17.50406374
22.6,88.37,9/16/2023 7:00,16.35687987
22.6,88.41,9/16/2023 7:00,17.45177148
22.48,88.39,9/16/2023 8:00,26.52117612
22.5,88.35,9/16/2023 8:00,25.42393444
22.51,88.34,9/16/2023 8:00,18.04918096
22.51,88.36,9/16/2023 8:00,19.19107827
22.51,88.37,9/16/2023 8:00,15.2660864
22.54,88.34,9/16/2023 8:00,21.34285388
22.54,88.35,9/16/2023 8:00,20.43885184
22.57,88.36,9/16/2023 8:00,21.81217265
22.57,88.42,9/16/2023 8:00,17.49142871
22.58,88.43,9/16/2023 8:00,15.69928431
22.59,88.36,9/16/2023 8:00,18.25246469
22.6,88.37,9/16/2023 8:00,17.6868026
22.6,88.41,9/16/2023 8:00,17.36983779
22.48,88.39,9/16/2023 9:00,27.19834046
22.5,88.35,9/16/2023 9:00,26.93557986
22.51,88.34,9/16/2023 9:00,20.38552999
22.51,88.36,9/16/2023 9:00,20.64985808
22.51,88.37,9/16/2023 9:00,16.9688437
22.54,88.34,9/16/2023 9:00,24.25592104
22.54,88.35,9/16/2023 9:00,23.90700797
22.57,88.36,9/16/2023 9:00,23.06555344
22.57,88.42,9/16/2023 9:00,19.2445584
22.58,88.43,9/16/2023 9:00,17.20394561
22.59,88.36,9/16/2023 9:00,24.19390417
22.6,88.37,9/16/2023 9:00,25.60541612
22.6,88.41,9/16/2023 9:00,18.94851095
22.48,88.39,9/16/2023 10:00,26.33978223
22.5,88.35,9/16/2023 10:00,26.80214554
22.51,88.34,9/16/2023 10:00,20.08292571
22.51,88.36,9/16/2023 10:00,20.05120634
22.51,88.37,9/16/2023 10:00,17.36320058
22.54,88.34,9/16/2023 10:00,24.42559527
22.54,88.35,9/16/2023 10:00,24.37272965
22.57,88.36,9/16/2023 10:00,22.29104915
22.57,88.42,9/16/2023 10:00,20.14186359
22.58,88.43,9/16/2023 10:00,17.58845432
22.59,88.36,9/16/2023 10:00,23.18117077
22.6,88.37,9/16/2023 10:00,20.25770218
22.6,88.41,9/16/2023 10:00,19.33301966
22.48,88.39,9/16/2023 11:00,25.71697947
22.5,88.35,9/16/2023 11:00,26.4112522
22.51,88.34,9/16/2023 11:00,19.37483866
22.51,88.36,9/16/2023 11:00,19.62330706
22.51,88.37,9/16/2023 11:00,17.0734512
22.54,88.34,9/16/2023 11:00,22.99348053
22.54,88.35,9/16/2023 11:00,22.35380658
22.57,88.36,9/16/2023 11:00,21.86726952
22.57,88.42,9/16/2023 11:00,19.11966743
22.58,88.43,9/16/2023 11:00,17.69758235
22.59,88.36,9/16/2023 11:00,35.51287815
22.6,88.37,9/16/2023 11:00,21.02769927
22.6,88.41,9/16/2023 11:00,30.96156549
22.48,88.39,9/16/2023 12:00,24.14577366
22.5,88.35,9/16/2023 12:00,25.17717059
22.51,88.34,9/16/2023 12:00,19.1134844
22.51,88.36,9/16/2023 12:00,20.11264455
22.51,88.37,9/16/2023 12:00,17.2098048
22.54,88.34,9/16/2023 12:00,22.63687164
22.54,88.35,9/16/2023 12:00,22.04477673
22.57,88.36,9/16/2023 12:00,21.19759413
22.57,88.42,9/16/2023 12:00,18.93869524
22.58,88.43,9/16/2023 12:00,17.04610617
22.59,88.36,9/16/2023 12:00,22.60482952
22.6,88.37,9/16/2023 12:00,20.5536436
22.6,88.41,9/16/2023 12:00,34.68736234
22.48,88.39,9/16/2023 13:00,25.96424923
22.5,88.35,9/16/2023 13:00,24.18244812
22.51,88.34,9/16/2023 13:00,19.35581735
22.51,88.36,9/16/2023 13:00,21.01051114
22.51,88.37,9/16/2023 13:00,18.20357675
22.54,88.34,9/16/2023 13:00,21.86607713
22.54,88.35,9/16/2023 13:00,21.35328065
22.57,88.36,9/16/2023 13:00,20.73486617
22.57,88.42,9/16/2023 13:00,21.00924236
22.58,88.43,9/16/2023 13:00,18.38710779
22.59,88.36,9/16/2023 13:00,22.55564643
22.6,88.37,9/16/2023 13:00,21.16528072
22.6,88.41,9/16/2023 13:00,52.04664571
22.61,88.36,9/16/2023 13:00,22.22259304
22.48,88.39,9/16/2023 14:00,26.39988503
22.5,88.35,9/16/2023 14:00,26.53124556
22.51,88.34,9/16/2023 14:00,20.14507911
22.51,88.36,9/16/2023 14:00,21.49843889
22.51,88.37,9/16/2023 14:00,17.76164332
22.54,88.34,9/16/2023 14:00,22.49189264
22.54,88.35,9/16/2023 14:00,22.25399737
22.57,88.36,9/16/2023 14:00,21.90435191
22.57,88.42,9/16/2023 14:00,20.72442646
22.58,88.43,9/16/2023 14:00,17.66879384
22.59,88.36,9/16/2023 14:00,23.23047216
22.6,88.37,9/16/2023 14:00,29.5902058
22.6,88.41,9/16/2023 14:00,24.32986149
22.61,88.36,9/16/2023 14:00,20.65591664
22.48,88.39,9/16/2023 15:00,24.91845844
22.5,88.35,9/16/2023 15:00,24.92071755
22.51,88.34,9/16/2023 15:00,18.88346417
22.51,88.36,9/16/2023 15:00,20.72318762
22.51,88.37,9/16/2023 15:00,16.216778
22.54,88.34,9/16/2023 15:00,22.90988079
22.54,88.35,9/16/2023 15:00,22.22262778
22.57,88.36,9/16/2023 15:00,21.25201934
22.57,88.42,9/16/2023 15:00,19.73333546
22.58,88.43,9/16/2023 15:00,17.0266159
22.59,88.36,9/16/2023 15:00,23.78600892
22.6,88.37,9/16/2023 15:00,21.15858779
22.6,88.41,9/16/2023 15:00,18.5015666
22.61,88.36,9/16/2023 15:00,20.08012921
22.48,88.39,9/16/2023 16:00,23.70259299
22.5,88.35,9/16/2023 16:00,22.56483967
22.51,88.34,9/16/2023 16:00,17.17783337
22.51,88.36,9/16/2023 16:00,18.05011604
22.51,88.37,9/16/2023 16:00,15.36039873
22.54,88.34,9/16/2023 16:00,22.12241203
22.54,88.35,9/16/2023 16:00,20.4730048
22.57,88.36,9/16/2023 16:00,20.66979432
22.57,88.42,9/16/2023 16:00,18.32658718
22.58,88.43,9/16/2023 16:00,15.92120164
22.59,88.36,9/16/2023 16:00,24.82142296
22.6,88.37,9/16/2023 16:00,22.08298404
22.6,88.41,9/16/2023 16:00,17.57589543
22.61,88.36,9/16/2023 16:00,20.07409062
22.48,88.39,9/16/2023 17:00,23.05957372
22.5,88.35,9/16/2023 17:00,21.88340136
22.51,88.34,9/16/2023 17:00,19.77406327
22.51,88.36,9/16/2023 17:00,16.70785752
22.51,88.37,9/16/2023 17:00,15.48921747
22.54,88.34,9/16/2023 17:00,22.79765191
22.54,88.35,9/16/2023 17:00,21.48129806
22.57,88.36,9/16/2023 17:00,20.59415158
22.57,88.42,9/16/2023 17:00,18.03464785
22.58,88.43,9/16/2023 17:00,15.77199947
22.59,88.36,9/16/2023 17:00,22.4776398
22.6,88.37,9/16/2023 17:00,21.11899347
22.6,88.41,9/16/2023 17:00,17.46898575
22.61,88.36,9/16/2023 17:00,19.42729374
22.48,88.39,9/16/2023 18:00,25.52670062
22.5,88.35,9/16/2023 18:00,25.6580949
22.51,88.34,9/16/2023 18:00,32.26629694
22.51,88.36,9/16/2023 18:00,29.40098053
22.51,88.37,9/16/2023 18:00,16.66642332
22.54,88.34,9/16/2023 18:00,22.96666511
22.54,88.35,9/16/2023 18:00,23.12526196
22.57,88.36,9/16/2023 18:00,21.14885765
22.57,88.42,9/16/2023 18:00,17.28710878
22.58,88.43,9/16/2023 18:00,16.64214826
22.59,88.36,9/16/2023 18:00,22.3046964
22.6,88.37,9/16/2023 18:00,33.06284932
22.6,88.41,9/16/2023 18:00,18.31270174
22.61,88.36,9/16/2023 18:00,22.3734217
22.48,88.39,9/16/2023 19:00,26.66466977
22.5,88.35,9/16/2023 19:00,26.06042474
22.51,88.34,9/16/2023 19:00,19.39935709
22.51,88.36,9/16/2023 19:00,22.66645218
22.51,88.37,9/16/2023 19:00,16.55147736
22.54,88.34,9/16/2023 19:00,22.42314434
22.54,88.35,9/16/2023 19:00,20.678579
22.57,88.36,9/16/2023 19:00,21.07729442
22.57,88.42,9/16/2023 19:00,18.77181725
22.58,88.43,9/16/2023 19:00,16.39815107
22.59,88.36,9/16/2023 19:00,23.88679344
22.6,88.37,9/16/2023 19:00,30.81218918
22.6,88.41,9/16/2023 19:00,18.76653069
