lat,long,time,pm
22.46,88.31,10/19/2023 20:00,49.21557078
22.46,88.31,10/19/2023 21:00,60.89616855
22.46,88.31,10/19/2023 22:00,47.20317779
22.46,88.31,10/19/2023 23:00,49.98588767
22.46,88.31,10/20/2023 5:00,53.5286216
22.46,88.31,10/20/2023 8:00,45.38315823
22.46,88.31,10/20/2023 11:00,36.33878034
22.46,88.31,10/20/2023 13:00,37.30910349
22.46,88.31,10/20/2023 14:00,38.42564509
22.46,88.31,10/20/2023 15:00,39.67600502
22.46,88.31,10/20/2023 16:00,42.05266468
22.46,88.31,10/20/2023 19:00,101.9470327
22.46,88.31,10/20/2023 20:00,62.13003053
22.46,88.31,10/20/2023 22:00,50.35698585
22.46,88.31,10/20/2023 23:00,46.75977382
22.46,88.31,10/21/2023 6:00,59.65646789
22.46,88.31,10/21/2023 8:00,54.12909826
22.46,88.31,10/21/2023 9:00,39.22472403
22.46,88.31,10/21/2023 12:00,35.32012432
22.46,88.31,10/21/2023 13:00,49.4422959
22.46,88.31,10/21/2023 14:00,33.02551217
22.46,88.31,10/21/2023 15:00,36.67521235
22.46,88.31,10/21/2023 16:00,34.93132541
22.46,88.31,10/21/2023 18:00,48.27276873
22.46,88.31,10/21/2023 19:00,44.67828489
22.46,88.31,10/21/2023 20:00,44.98910366
22.46,88.31,10/21/2023 22:00,59.50965436
22.46,88.31,10/21/2023 23:00,48.72034018
22.46,88.31,10/22/2023 0:00,48.38313509
22.46,88.31,10/22/2023 5:00,58.13070047
22.46,88.31,10/22/2023 6:00,61.49769407
22.46,88.31,10/22/2023 7:00,55.96917682
22.46,88.31,10/22/2023 9:00,41.34564855
22.46,88.31,10/22/2023 10:00,39.41469281
22.46,88.31,10/22/2023 11:00,42.28417717
22.46,88.31,10/22/2023 12:00,39.69511035
22.46,88.31,10/22/2023 13:00,39.57380888
22.46,88.31,10/22/2023 14:00,39.94330538
22.46,88.31,10/22/2023 15:00,40.49338276
22.46,88.31,10/22/2023 16:00,42.83182984
22.46,88.31,10/22/2023 17:00,47.0366663
22.46,88.31,10/22/2023 18:00,47.75832952
22.46,88.31,10/22/2023 19:00,45.33239675
22.46,88.31,10/22/2023 20:00,44.29578389
22.46,88.31,10/22/2023 21:00,54.00421672
22.46,88.31,10/22/2023 23:00,54.13252505
22.46,88.31,10/23/2023 5:00,49.32708143
22.46,88.31,10/23/2023 6:00,53.7636348
22.46,88.31,10/23/2023 8:00,45.39104533
22.46,88.31,10/23/2023 9:00,44.20663961
22.46,88.31,10/23/2023 11:00,44.54046206
22.46,88.31,10/23/2023 12:00,41.65842029
22.46,88.31,10/23/2023 13:00,35.06591641
22.46,88.31,10/23/2023 14:00,19.19569448
22.46,88.31,10/23/2023 15:00,25.07720026
22.46,88.31,10/23/2023 17:00,25.86555807
22.46,88.31,10/23/2023 18:00,31.46883826
22.46,88.31,10/23/2023 19:00,28.51175236
22.46,88.31,10/23/2023 21:00,29.82606156
22.46,88.31,10/23/2023 22:00,21.25688507
22.46,88.31,10/23/2023 23:00,22.23665223
22.46,88.31,10/24/2023 5:00,20.26611789
22.46,88.31,10/24/2023 6:00,24.0113107
22.46,88.31,10/24/2023 9:00,22.01878068
22.46,88.31,10/24/2023 10:00,19.20237257
22.46,88.31,10/24/2023 11:00,17.9486889
22.46,88.31,10/24/2023 12:00,19.40317647
22.46,88.31,10/24/2023 14:00,47.19395755
22.46,88.31,10/24/2023 15:00,22.99390789
22.46,88.31,10/24/2023 19:00,44.2860324
22.46,88.31,10/25/2023 5:00,39.69142464
22.46,88.31,10/25/2023 6:00,43.85764856
22.46,88.31,10/25/2023 11:00,31.15452571
22.46,88.31,10/25/2023 12:00,32.09447895
22.46,88.31,10/25/2023 15:00,27.17058544
22.46,88.31,10/25/2023 18:00,45.63185373
22.46,88.31,10/25/2023 21:00,57.53411916
22.46,88.31,10/26/2023 5:00,61.73742914
22.46,88.31,10/26/2023 8:00,53.24883271
22.46,88.31,10/26/2023 10:00,39.76294112
22.46,88.31,10/26/2023 12:00,40.69255861
22.46,88.31,10/26/2023 13:00,39.08366828
22.46,88.31,10/26/2023 15:00,36.27795926
22.46,88.31,10/26/2023 16:00,31.20750517
22.46,88.31,10/26/2023 19:00,51.49540486
22.46,88.31,10/26/2023 21:00,59.22858473
22.46,88.31,10/26/2023 22:00,61.14750509
22.46,88.31,10/27/2023 5:00,67.13263259
22.46,88.31,10/27/2023 8:00,62.30141867
22.46,88.31,10/27/2023 12:00,52.29970302
22.46,88.31,10/27/2023 13:00,48.86857377
22.46,88.31,10/27/2023 14:00,63.03664239
22.46,88.31,10/27/2023 15:00,61.09381383
22.46,88.31,10/27/2023 16:00,54.53570562
22.46,88.31,10/27/2023 21:00,87.18422722
22.46,88.31,10/27/2023 22:00,80.16015537
22.46,88.31,10/28/2023 5:00,86.99421412
22.46,88.31,10/28/2023 8:00,101.7235291
22.46,88.31,10/28/2023 9:00,76.57153494
22.46,88.31,10/28/2023 11:00,66.87613609
22.46,88.31,10/28/2023 14:00,68.09727904
22.46,88.31,10/28/2023 15:00,62.12460347
22.46,88.31,10/28/2023 17:00,87.77451891
22.46,88.31,10/28/2023 18:00,90.13917212
22.46,88.31,10/28/2023 20:00,159.7224274
22.46,88.31,10/28/2023 22:00,138.6303699
22.46,88.31,10/29/2023 5:00,87.31877366
22.46,88.31,10/29/2023 6:00,81.84157523
